"Reference","JulianDate","Gear","Longitude","Latitude","StartDepth","Zone","month","year","starttime","effort","n","season","CPUE"
"TBM1999091719",260,160,-82.741,27.653333,1,"D",9,1999,13,41.2,0,4,0
"TBM1999091721",260,300,-82.535333,27.5075,1.3,"M",9,1999,14,8.1532,0,4,0
"TBM1999092301",266,160,-82.616,27.586333,1.2,"E",9,1999,9,41.2,0,4,0
"TBM1999092302",266,160,-82.609,27.584,1,"E",9,1999,10,41.2,0,4,0
"TBM1999092303",266,160,-82.560833,27.603167,1.4,"E",9,1999,11,41.2,0,4,0
"TBM1999092306",266,160,-82.569333,27.569333,2.2,"E",9,1999,14,41.2,0,4,0
"TBM1999100402",277,160,-82.580667,27.549167,1,"E",10,1999,10,41.2,0,4,0
"TBM1999100406",277,160,-82.596833,27.517833,1.4,"E",10,1999,12,41.2,0,4,0
"TBM1999100408",277,160,-82.709333,27.514,2.4,"E",10,1999,13,41.2,0,4,0
"TBM1999100602",279,160,-82.418333,27.846667,1.6,"C",10,1999,9,41.2,0,4,0
"TBM1999100605",279,300,-82.677833,27.948667,3.5,"A",10,1999,10,16.3064,0,4,0
"TBM1999100608",279,160,-82.477,27.738333,1.1,"C",10,1999,11,41.2,0,4,0
"TBM1999100609",279,300,-82.625,27.958833,4.3,"A",10,1999,11,15.5652,0,4,0
"TBM1999100612",279,160,-82.4945,27.7105,1.1,"C",10,1999,13,41.2,0,4,0
"TBM1999100613",279,300,-82.608833,27.928833,4,"A",10,1999,13,14.824,0,4,0
"TBM1999100615",279,160,-82.5315,27.833833,0.9,"B",10,1999,14,41.2,3,4,0.0728155339805825
"TBM1999100618",279,160,-82.471,27.8465,0.6,"C",10,1999,15,41.2,0,4,0
"TBM1999100621",279,300,-82.566,27.866333,3.1,"B",10,1999,16,12.6004,0,4,0
"TBM1999100703",280,300,-82.389667,27.856833,1.9,"K",10,1999,10,8.1532,0,4,0
"TBM1999100714",280,300,-82.337333,27.863,1.5,"K",10,1999,14,7.412,0,4,0
"TBM1999101101",284,160,-82.602,27.8325,0.7,"B",10,1999,9,41.2,0,4,0
"TBM1999101103",284,300,-82.618333,27.546167,2,"E",10,1999,9,15.5652,0,4,0
"TBM1999101105",284,160,-82.636333,27.9,0.5,"A",10,1999,11,41.2,0,4,0
"TBM1999101106",284,300,-82.699,27.585667,5.5,"E",10,1999,11,14.824,0,4,0
"TBM1999101110",284,300,-82.603,27.512667,3.8,"E",10,1999,12,15.5652,0,4,0
"TBM1999101112",284,160,-82.604833,27.837333,2.3,"B",10,1999,12,41.2,0,4,0
"TBM1999101201",285,160,-82.623,27.994667,0.5,"A",10,1999,9,41.2,0,4,0
"TBM1999101202",285,160,-82.655167,28.010833,0.7,"A",10,1999,10,41.2,0,4,0
"TBM1999101203",285,160,-82.573167,27.969833,0.7,"A",10,1999,11,41.2,0,4,0
"TBM1999101301",286,300,-82.701667,27.648333,2.4,"D",10,1999,9,17.7888,0,4,0
"TBM1999101302",286,300,-82.653667,27.661667,3.2,"D",10,1999,10,17.7888,0,4,0
"TBM1999101303",286,300,-82.610833,27.69,4,"B",10,1999,10,17.0476,0,4,0
"TBM1999101304",286,300,-82.532833,27.705167,3.5,"C",10,1999,11,17.7888,0,4,0
"TBM1999101305",286,300,-82.543333,27.728,4.9,"C",10,1999,12,14.0828,0,4,0
"TBM1999101306",286,300,-82.597833,27.722667,2.9,"B",10,1999,12,17.0476,0,4,0
"TBM1999101401",287,160,-82.711167,27.641667,1.1,"D",10,1999,9,41.2,0,4,0
"TBM1999101402",287,300,-82.447167,27.702333,1.6,"L",10,1999,9,5.1884,0,4,0
"TBM1999101403",287,300,-82.430833,27.680333,1.9,"L",10,1999,9,7.412,0,4,0
"TBM1999101404",287,300,-82.435333,27.665833,1.8,"L",10,1999,10,5.9296,0,4,0
"TBM1999101405",287,160,-82.7395,27.673333,1,"D",10,1999,10,41.2,0,4,0
"TBM1999101406",287,300,-82.431167,27.666667,2.3,"L",10,1999,11,7.412,0,4,0
"TBM1999101408",287,160,-82.728833,27.673667,1.2,"D",10,1999,11,41.2,0,4,0
"TBM1999101412",287,160,-82.630667,27.7445,0.9,"B",10,1999,14,41.2,0,4,0
"TBM1999101419",287,300,-82.478333,27.711167,1.3,"L",10,1999,16,8.1532,0,4,0
"TBM1999101420",287,300,-82.463667,27.709167,1.1,"L",10,1999,16,8.1532,0,4,0
"TBM1999101904",292,300,-82.476,27.877833,3.6,"C",10,1999,11,16.3064,0,4,0
"TBM1999101905",292,300,-82.4835,27.906833,3.3,"C",10,1999,12,14.824,0,4,0
"TBM1999102005",293,300,-82.494167,27.478667,1.4,"N",10,1999,11,6.6708,0,4,0
"TBM1999102006",293,300,-82.494,27.4675,2.1,"N",10,1999,11,8.8944,0,4,0
"TBM1999102007",293,300,-82.529167,27.506333,2.1,"M",10,1999,12,8.8944,0,4,0
"TBM1999102008",293,300,-82.520833,27.511,2.2,"M",10,1999,13,7.412,0,4,0
"TBM1999102009",293,300,-82.555333,27.506,2.8,"M",10,1999,13,6.6708,0,4,0
"TBM1999102101",294,160,-82.569833,27.610667,0.9,"E",10,1999,9,41.2,0,4,0
"TBM1999102103",294,160,-82.577333,27.596,0.7,"E",10,1999,11,41.2,0,4,0
"TBM1999110101",305,160,-82.532,27.878,0.8,"B",11,1999,9,41.2,0,1,0
"TBM1999110103",305,160,-82.54,27.843167,0.9,"B",11,1999,10,41.2,0,1,0
"TBM1999110107",305,160,-82.531,27.834167,0.8,"B",11,1999,11,41.2,0,1,0
"TBM1999110112",305,160,-82.623833,27.762167,2,"B",11,1999,15,41.2,0,1,0
"TBM1999110202",306,160,-82.681667,28.03,0.9,"A",11,1999,9,41.2,0,1,0
"TBM1999110207",306,160,-82.671,27.9125,1,"A",11,1999,10,41.2,0,1,0
"TBM1999110210",306,160,-82.694,27.922833,0.7,"A",11,1999,12,41.2,0,1,0
"TBM1999110211",306,160,-82.718667,27.955833,0.4,"A",11,1999,14,41.2,0,1,0
"TBM1999110301",307,300,-82.386167,27.859167,2.2,"K",11,1999,9,8.1532,1,1,0.122651228965314
"TBM1999110302",307,300,-82.392667,27.8545,2.8,"K",11,1999,10,9.6356,1,1,0.103781809124497
"TBM1999110303",307,300,-82.448167,27.869167,3,"C",11,1999,11,15.5652,0,1,0
"TBM1999110304",307,300,-82.413,27.8395,1.8,"C",11,1999,12,17.0476,0,1,0
"TBM1999110401",308,160,-82.6075,27.523,1,"E",11,1999,8,41.2,0,1,0
"TBM1999110404",308,160,-82.5985,27.553167,1,"E",11,1999,10,41.2,0,1,0
"TBM1999110406",308,160,-82.618167,27.551667,0.8,"E",11,1999,13,41.2,0,1,0
"TBM1999110408",308,160,-82.610333,27.582333,1.5,"E",11,1999,15,41.2,0,1,0
"TBM1999110503",309,160,-82.432,27.767,2,"C",11,1999,10,41.2,0,1,0
"TBM1999110505",309,160,-82.430667,27.7735,2.6,"C",11,1999,10,41.2,2,1,0.0485436893203883
"TBM1999110507",309,160,-82.523667,27.685333,0.7,"E",11,1999,12,41.2,0,1,0
"TBM1999110803",312,300,-82.731833,27.684,2.1,"D",11,1999,9,11.8592,0,1,0
"TBM1999110805",312,300,-82.665833,27.664,2,"D",11,1999,10,18.53,0,1,0
"TBM1999110806",312,160,-82.717833,27.644667,0.7,"D",11,1999,10,41.2,0,1,0
"TBM1999110807",312,300,-82.648667,27.571167,3.8,"E",11,1999,11,17.0476,0,1,0
"TBM1999110808",312,160,-82.716167,27.651667,0.9,"D",11,1999,11,41.2,0,1,0
"TBM1999110809",312,300,-82.665167,27.574167,3.9,"E",11,1999,11,16.3064,0,1,0
"TBM1999110810",312,300,-82.676167,27.580667,3.6,"E",11,1999,11,12.6004,0,1,0
"TBM1999110811",312,160,-82.708167,27.6315,0.9,"D",11,1999,12,41.2,0,1,0
"TBM1999110904",313,160,-82.435167,27.884833,2.3,"C",11,1999,11,41.2,0,1,0
"TBM1999110906",313,160,-82.4045,27.8555,0.8,"C",11,1999,12,41.2,0,1,0
"TBM1999111001",314,300,-82.584833,27.817333,1.8,"B",11,1999,9,15.5652,0,1,0
"TBM1999111007",314,300,-82.603667,27.915,3.4,"A",11,1999,11,17.0476,0,1,0
"TBM1999111009",314,300,-82.594167,27.965833,4.1,"A",11,1999,11,17.7888,2,1,0.112430293218205
"TBM1999111012",314,300,-82.550833,27.911333,4.9,"A",11,1999,13,14.824,0,1,0
"TBM1999111203",316,300,-82.606333,27.721833,6.2,"B",11,1999,9,12.6004,0,1,0
"TBM1999111204",316,300,-82.464,27.713167,1.8,"L",11,1999,9,6.6708,0,1,0
"TBM1999111205",316,300,-82.454833,27.7115,1.8,"L",11,1999,10,7.412,0,1,0
"TBM1999111207",316,300,-82.451833,27.710167,3.6,"L",11,1999,10,8.1532,0,1,0
"TBM1999111210",316,300,-82.5445,27.700833,6.5,"C",11,1999,11,16.3064,0,1,0
"TBM1999111211",316,300,-82.452667,27.7005,1.8,"L",11,1999,12,7.412,0,1,0
"TBM1999111212",316,300,-82.444,27.689167,1.7,"L",11,1999,12,8.1532,0,1,0
"TBM1999111213",316,300,-82.4795,27.714833,1.3,"C",11,1999,12,14.824,0,1,0
"TBM1999111214",316,300,-82.4355,27.675333,1.7,"L",11,1999,12,7.412,0,1,0
"TBM1999111215",316,300,-82.565333,27.761333,4.5,"B",11,1999,13,16.3064,0,1,0
"TBM1999111601",320,300,-82.490667,27.523167,1.8,"M",11,1999,9,7.412,0,1,0
"TBM1999111602",320,300,-82.4935,27.529167,2,"M",11,1999,9,5.1884,0,1,0
"TBM1999111604",320,300,-82.519833,27.5115,2,"M",11,1999,10,9.6356,0,1,0
"TBM1999111605",320,300,-82.510833,27.4905,1.8,"N",11,1999,10,9.6356,0,1,0
"TBM1999111606",320,300,-82.492167,27.471833,2,"N",11,1999,11,6.6708,0,1,0
"TBM1999120103",335,160,-82.686333,27.9235,0.6,"A",12,1999,10,41.2,0,1,0
"TBM1999120104",335,160,-82.722,27.946,0.5,"A",12,1999,12,41.2,0,1,0
"TBM1999120105",335,160,-82.6835,27.963167,0.8,"A",12,1999,13,41.2,0,1,0
"TBM1999120106",335,160,-82.601167,27.974833,1.3,"A",12,1999,15,41.2,0,1,0
"TBM1999120201",336,160,-82.4575,27.753167,0.4,"C",12,1999,9,41.2,0,1,0
"TBM1999120202",336,160,-82.469667,27.717667,0.5,"C",12,1999,10,41.2,0,1,0
"TBM1999120203",336,160,-82.5245,27.685167,0.9,"E",12,1999,11,41.2,0,1,0
"TBM1999120302",337,160,-82.552667,27.847167,1,"B",12,1999,9,41.2,0,1,0
"TBM1999120305",337,160,-82.591333,27.826667,0.6,"B",12,1999,10,41.2,0,1,0
"TBM1999120603",340,160,-82.424333,27.876167,2.2,"C",12,1999,9,41.2,0,1,0
"TBM1999120605",340,160,-82.477167,27.927833,1,"C",12,1999,10,41.2,0,1,0
"TBM1999120705",341,300,-82.353,27.857167,1,"K",12,1999,10,7.412,0,1,0
"TBM1999120707",341,300,-82.357,27.8575,1.5,"K",12,1999,11,8.1532,0,1,0
"TBM1999120801",342,160,-82.597333,27.518333,1.2,"E",12,1999,9,41.2,0,1,0
"TBM1999120804",342,160,-82.620833,27.514167,0.8,"E",12,1999,11,41.2,0,1,0
"TBM1999120806",342,160,-82.608667,27.576833,1.2,"E",12,1999,13,41.2,0,1,0
"TBM1999120807",342,160,-82.569333,27.613833,0.6,"E",12,1999,14,41.2,0,1,0
"TBM1999120902",343,160,-82.6385,27.74,0.7,"B",12,1999,9,41.2,0,1,0
"TBM1999120906",343,160,-82.635,27.72,1.2,"B",12,1999,10,41.2,0,1,0
"TBM1999120907",343,160,-82.665333,27.68,1.2,"D",12,1999,11,41.2,0,1,0
"TBM1999121004",344,160,-82.717333,27.653,1.2,"D",12,1999,10,41.2,0,1,0
"TBM1999121006",344,160,-82.7175,27.670167,0.8,"D",12,1999,13,41.2,0,1,0
"TBM1999121402",348,300,-82.469667,27.714667,1.2,"L",12,1999,9,5.9296,0,1,0
"TBM1999121403",348,300,-82.480167,27.7105,1.1,"L",12,1999,9,8.1532,0,1,0
"TBM1999121404",348,300,-82.477833,27.7115,1,"L",12,1999,10,5.9296,0,1,0
"TBM1999121412",348,300,-82.4355,27.675,2.4,"L",12,1999,12,6.6708,0,1,0
"TBM1999121413",348,300,-82.439167,27.67,1.5,"L",12,1999,13,8.1532,0,1,0
"TBM1999121414",348,300,-82.4445,27.6845,1.2,"L",12,1999,13,9.6356,0,1,0
"TBM1999121505",349,300,-82.4925,27.4715,1.8,"N",12,1999,11,8.8944,0,1,0
"TBM1999121506",349,300,-82.490667,27.456167,2.8,"N",12,1999,11,8.8944,0,1,0
"TBM1999121508",349,300,-82.535833,27.508,2.6,"M",12,1999,13,8.8944,0,1,0
"TBM1999121509",349,300,-82.532167,27.509,4.5,"M",12,1999,13,8.8944,0,1,0
"TBM1999121510",349,300,-82.507833,27.526667,1.7,"M",12,1999,14,8.1532,0,1,0
"TBM2000010506",5,160,-82.599167,27.553333,1.3,"E",1,2000,11,41.2,0,1,0
"TBM2000010508",5,160,-82.595667,27.517833,1.5,"E",1,2000,12,41.2,0,1,0
"TBM2000010605",6,160,-82.734333,27.643833,0.7,"D",1,2000,11,41.2,0,1,0
"TBM2000010607",6,160,-82.7265,27.662667,0.7,"D",1,2000,12,41.2,0,1,0
"TBM2000010612",6,160,-82.6965,27.7245,0.9,"D",1,2000,15,41.2,0,1,0
"TBM2000010702",7,300,-82.387333,27.8585,2.1,"K",1,2000,10,5.9296,1,1,0.168645439827307
"TBM2000010703",7,300,-82.356333,27.857833,2.1,"K",1,2000,11,5.9296,0,1,0
"TBM2000011005",10,160,-82.589333,27.592833,1.4,"E",1,2000,11,41.2,0,1,0
"TBM2000011006",10,160,-82.565833,27.61,1.1,"E",1,2000,13,41.2,0,1,0
"TBM2000011007",10,160,-82.532333,27.678,0.6,"E",1,2000,14,41.2,0,1,0
"TBM2000011103",11,160,-82.4325,27.770167,1.8,"C",1,2000,10,41.2,0,1,0
"TBM2000011106",11,160,-82.480167,27.745833,2,"C",1,2000,11,41.2,0,1,0
"TBM2000011109",11,160,-82.413167,27.845667,1.6,"C",1,2000,14,41.2,0,1,0
"TBM2000011201",12,160,-82.721333,27.945167,2.1,"A",1,2000,9,41.2,0,1,0
"TBM2000011203",12,160,-82.688833,27.962667,2,"A",1,2000,10,41.2,0,1,0
"TBM2000011301",13,160,-82.471667,27.826833,0.4,"C",1,2000,9,41.2,0,1,0
"TBM2000011304",13,160,-82.551,27.8515,0.6,"B",1,2000,11,41.2,1,1,0.0242718446601942
"TBM2000011801",18,300,-82.4835,27.718,1.6,"L",1,2000,10,6.6708,0,1,0
"TBM2000011806",18,300,-82.458833,27.706,1,"L",1,2000,12,5.9296,0,1,0
"TBM2000011807",18,300,-82.455833,27.706333,1.1,"L",1,2000,12,7.412,0,1,0
"TBM2000011808",18,300,-82.4475,27.6995,1.4,"L",1,2000,13,5.9296,0,1,0
"TBM2000011809",18,300,-82.448,27.686833,1.2,"L",1,2000,14,7.412,0,1,0
"TBM2000011810",18,300,-82.4335,27.677333,1.5,"L",1,2000,15,8.1532,0,1,0
"TBM2000011811",18,160,-82.548167,27.852333,0.7,"B",1,2000,15,41.2,0,1,0
"TBM2000011901",19,300,-82.578333,27.507833,2.7,"M",1,2000,9,7.412,0,1,0
"TBM2000011902",19,300,-82.543,27.5065,5.7,"M",1,2000,9,5.9296,0,1,0
"TBM2000011903",19,160,-82.539833,27.884833,1.4,"A",1,2000,9,41.2,0,1,0
"TBM2000011904",19,300,-82.499333,27.525833,1.6,"M",1,2000,10,5.9296,0,1,0
"TBM2000011908",19,160,-82.599333,27.8275,0.8,"B",1,2000,11,41.2,0,1,0
"TBM2000011911",19,160,-82.592,27.877333,0.7,"B",1,2000,12,41.2,0,1,0
"TBM2000011916",19,160,-82.640667,27.897167,0.8,"A",1,2000,13,41.2,0,1,0
"TBM2000011920",19,300,-82.496333,27.483,1.9,"N",1,2000,14,7.412,0,1,0
"TBM2000011921",19,300,-82.4935,27.468667,1.9,"N",1,2000,14,5.9296,0,1,0
"TBM2000020308",34,160,-82.598833,27.873667,2.1,"B",2,2000,12,41.2,0,2,0
"TBM2000020310",34,160,-82.597333,27.8585,0.7,"B",2,2000,12,41.2,0,2,0
"TBM2000020402",35,160,-82.59,27.813333,2,"B",2,2000,10,41.2,0,2,0
"TBM2000020409",35,160,-82.630333,27.741667,1.6,"B",2,2000,12,41.2,0,2,0
"TBM2000020804",39,160,-82.442333,27.826333,1.6,"C",2,2000,10,41.2,0,2,0
"TBM2000020806",39,160,-82.442,27.840167,2.6,"C",2,2000,11,41.2,0,2,0
"TBM2000020809",39,160,-82.422833,27.926333,1.1,"C",2,2000,13,41.2,0,2,0
"TBM2000020901",40,160,-82.647,27.5235,0.9,"E",2,2000,9,41.2,0,2,0
"TBM2000020903",40,160,-82.642,27.538,0.9,"E",2,2000,10,41.2,0,2,0
"TBM2000020909",40,160,-82.586333,27.544,0.8,"E",2,2000,12,41.2,0,2,0
"TBM2000021005",41,160,-82.6765,27.676333,0.6,"D",2,2000,11,41.2,0,2,0
"TBM2000021009",41,300,-82.378333,27.857333,2,"K",2,2000,12,8.8944,1,2,0.112430293218205
"TBM2000021010",41,160,-82.738167,27.6455,1.8,"D",2,2000,13,41.2,0,2,0
"TBM2000021011",41,300,-82.3855,27.858667,4,"K",2,2000,13,5.9296,2,2,0.337290879654614
"TBM2000021012",41,160,-82.679167,27.687667,0.7,"D",2,2000,13,41.2,0,2,0
"TBM2000021503",46,160,-82.665167,28.005667,0.9,"A",2,2000,10,41.2,0,2,0
"TBM2000021504",46,160,-82.669333,28.030333,0.7,"A",2,2000,11,41.2,0,2,0
"TBM2000021506",46,160,-82.686,28.030167,0.6,"A",2,2000,13,41.2,0,2,0
"TBM2000021507",46,160,-82.682333,27.963667,1.8,"A",2,2000,14,41.2,1,2,0.0242718446601942
"TBM2000021602",47,160,-82.568333,27.606,1.5,"E",2,2000,11,41.2,0,2,0
"TBM2000021603",47,160,-82.512167,27.707667,0.8,"C",2,2000,12,41.2,0,2,0
"TBM2000021605",47,160,-82.516833,27.675833,0.8,"E",2,2000,14,41.2,0,2,0
"TBM2000022305",54,300,-82.439833,27.6725,3.2,"L",2,2000,11,8.1532,0,2,0
"TBM2000022306",54,300,-82.437,27.675833,2.8,"L",2,2000,11,8.8944,0,2,0
"TBM2000022307",54,300,-82.430833,27.6805,1.5,"L",2,2000,12,7.412,0,2,0
"TBM2000022308",54,300,-82.455833,27.7125,1.3,"L",2,2000,12,8.1532,0,2,0
"TBM2000022313",54,300,-82.464333,27.709,1.1,"L",2,2000,14,8.8944,0,2,0
"TBM2000022314",54,300,-82.448667,27.708,4.5,"L",2,2000,15,5.9296,0,2,0
"TBM2000022405",55,300,-82.492167,27.47,1.1,"N",2,2000,11,5.9296,0,2,0
"TBM2000022406",55,300,-82.5235,27.493333,1.4,"N",2,2000,12,5.9296,0,2,0
"TBM2000022407",55,300,-82.527667,27.501333,2.4,"M",2,2000,12,8.1532,0,2,0
"TBM2000022408",55,300,-82.539667,27.507333,3.3,"M",2,2000,13,5.1884,0,2,0
"TBM2000022409",55,300,-82.545833,27.503,1.1,"M",2,2000,13,6.6708,0,2,0
"TBM2000030201",62,160,-82.618667,27.801,1.7,"B",3,2000,8,41.2,0,2,0
"TBM2000030302",63,160,-82.619667,27.862,2.5,"B",3,2000,9,41.2,0,2,0
"TBM2000030304",63,160,-82.610333,27.867833,0.8,"B",3,2000,10,41.2,0,2,0
"TBM2000030306",63,160,-82.5985,27.876333,2.4,"B",3,2000,11,41.2,0,2,0
"TBM2000030703",67,160,-82.4115,27.810833,2.8,"C",3,2000,10,41.2,2,2,0.0485436893203883
"TBM2000030707",67,300,-82.37,27.856833,1.5,"K",3,2000,13,5.9296,3,2,0.505936319481921
"TBM2000030708",67,300,-82.3765,27.857333,2,"K",3,2000,13,5.9296,6,2,1.01187263896384
"TBM2000030901",69,160,-82.532,27.678667,0.4,"E",3,2000,9,41.2,0,2,0
"TBM2000030903",69,160,-82.521,27.692333,0.4,"E",3,2000,11,41.2,0,2,0
"TBM2000030904",69,160,-82.495833,27.719333,0.7,"C",3,2000,11,41.2,0,2,0
"TBM2000031302",73,160,-82.678,27.6565,2.5,"D",3,2000,10,41.2,0,2,0
"TBM2000031305",73,160,-82.7385,27.652333,0.9,"D",3,2000,13,41.2,0,2,0
"TBM2000031307",73,160,-82.6965,27.722,1.1,"D",3,2000,16,41.2,0,2,0
"TBM2000031403",74,160,-82.610333,27.574667,0.8,"E",3,2000,9,41.2,0,2,0
"TBM2000031404",74,160,-82.719667,27.5275,0.9,"E",3,2000,10,41.2,0,2,0
"TBM2000031406",74,160,-82.684167,27.5125,0.7,"E",3,2000,11,41.2,1,2,0.0242718446601942
"TBM2000031501",75,160,-82.601,27.9735,2.7,"A",3,2000,9,41.2,0,2,0
"TBM2000031504",75,160,-82.654667,28.010667,0.9,"A",3,2000,11,41.2,0,2,0
"TBM2000031506",75,160,-82.688333,27.974167,0.5,"A",3,2000,13,41.2,0,2,0
"TBM2000031507",75,160,-82.703667,27.960667,0.5,"A",3,2000,14,41.2,0,2,0
"TBM2000032102",81,160,-82.4275,27.9315,0.7,"C",3,2000,10,41.2,0,2,0
"TBM2000032105",81,160,-82.425333,27.8735,2.7,"C",3,2000,11,41.2,0,2,0
"TBM2000032201",82,300,-82.531667,27.5105,2.3,"M",3,2000,9,8.8944,0,2,0
"TBM2000032202",82,300,-82.548167,27.505,2.8,"M",3,2000,10,8.1532,0,2,0
"TBM2000032203",82,300,-82.572,27.501,3.1,"M",3,2000,10,7.412,0,2,0
"TBM2000032217",82,300,-82.503667,27.4865,2.1,"N",3,2000,14,7.412,0,2,0
"TBM2000032218",82,300,-82.522,27.4925,1.8,"N",3,2000,14,5.1884,0,2,0
"TBM2000032302",83,300,-82.473833,27.711,0.8,"L",3,2000,9,8.1532,0,2,0
"TBM2000032303",83,300,-82.473667,27.712,0.8,"L",3,2000,10,6.6708,0,2,0
"TBM2000032304",83,300,-82.475667,27.714667,1.5,"L",3,2000,10,8.8944,0,2,0
"TBM2000032312",83,300,-82.439333,27.667,3,"L",3,2000,14,6.6708,0,2,0
"TBM2000032313",83,300,-82.449667,27.690667,2.5,"L",3,2000,15,5.1884,0,2,0
"TBM2000032314",83,300,-82.439333,27.682833,1,"L",3,2000,15,8.8944,0,2,0
"TBM2000040505",96,160,-82.5235,27.685667,1.1,"E",4,2000,11,41.2,0,2,0
"TBM2000040510",96,160,-82.558167,27.6025,0.7,"E",4,2000,13,41.2,0,2,0
"TBM2000040601",97,300,-82.386833,27.858167,1.7,"K",4,2000,9,5.1884,1,2,0.192737645516922
"TBM2000040609",97,300,-82.348167,27.856667,1.5,"K",4,2000,13,8.1532,0,2,0
"TBM2000040708",98,160,-82.659167,27.522667,0.7,"E",4,2000,11,41.2,0,2,0
"TBM2000040709",98,160,-82.604833,27.505167,0.7,"E",4,2000,12,41.2,0,2,0
"TBM2000040710",98,160,-82.5995,27.53,1.4,"E",4,2000,13,41.2,0,2,0
"TBM2000041301",104,300,-82.440167,27.684667,1.2,"L",4,2000,9,8.1532,0,2,0
"TBM2000041302",104,300,-82.431333,27.684833,2,"L",4,2000,10,5.9296,0,2,0
"TBM2000041303",104,160,-82.661,27.9115,0.5,"A",4,2000,10,41.2,0,2,0
"TBM2000041304",104,300,-82.428833,27.6675,1.4,"L",4,2000,10,5.9296,0,2,0
"TBM2000041307",104,160,-82.572333,27.9625,0.7,"A",4,2000,11,41.2,0,2,0
"TBM2000041311",104,160,-82.601,27.9735,1.8,"A",4,2000,13,41.2,0,2,0
"TBM2000041313",104,160,-82.595167,27.973833,0.8,"A",4,2000,14,41.2,0,2,0
"TBM2000041316",104,300,-82.468,27.710167,1.4,"L",4,2000,15,6.6708,0,2,0
"TBM2000041317",104,300,-82.454667,27.711333,1.4,"L",4,2000,15,7.412,0,2,0
"TBM2000041318",104,300,-82.458667,27.7135,1.9,"L",4,2000,15,7.412,0,2,0
"TBM2000041407",105,300,-82.5015,27.523833,1.2,"M",4,2000,11,6.6708,0,2,0
"TBM2000041408",105,300,-82.5065,27.523833,1.9,"M",4,2000,12,7.412,0,2,0
"TBM2000041409",105,300,-82.526,27.4985,2,"M",4,2000,12,6.6708,0,2,0
"TBM2000041410",105,300,-82.516667,27.498,2.1,"N",4,2000,12,7.412,0,2,0
"TBM2000041411",105,300,-82.4935,27.467833,1.8,"N",4,2000,13,7.412,0,2,0
"TBM2000041801",109,160,-82.697333,27.722833,0.7,"D",4,2000,8,41.2,2,2,0.0485436893203883
"TBM2000041802",109,160,-82.692167,27.738,1.2,"D",4,2000,9,41.2,0,2,0
"TBM2000041806",109,160,-82.679,27.684667,0.9,"D",4,2000,11,41.2,0,2,0
"TBM2000041901",110,160,-82.606167,27.835833,1.3,"B",4,2000,8,41.2,0,2,0
"TBM2000041903",110,160,-82.618833,27.801333,0.8,"B",4,2000,10,41.2,0,2,0
"TBM2000041905",110,160,-82.544333,27.863167,1.1,"B",4,2000,11,41.2,0,2,0
"TBM2000041907",110,160,-82.589833,27.8275,0.7,"B",4,2000,13,41.2,0,2,0
"TBM2000042002",111,160,-82.404333,27.854833,0.6,"C",4,2000,9,41.2,0,2,0
"TBM2000042006",111,160,-82.449167,27.934833,0.7,"C",4,2000,11,41.2,1,2,0.0242718446601942
"TBM2000042008",111,160,-82.445833,27.913333,1,"C",4,2000,12,41.2,0,2,0
"TBM2000042010",111,160,-82.426,27.9315,1.6,"C",4,2000,13,41.2,0,2,0
"TBM2000050402",125,300,-82.379167,27.858667,1.2,"K",5,2000,9,8.1532,0,3,0
"TBM2000050404",125,300,-82.3955,27.854,2.5,"K",5,2000,10,8.1532,3,3,0.367953686895943
"TBM2000050805",129,300,-82.494333,27.471,1.6,"N",5,2000,11,8.1532,0,3,0
"TBM2000050806",129,300,-82.521,27.493,1.8,"N",5,2000,12,5.9296,0,3,0
"TBM2000050807",129,300,-82.555,27.504,3.4,"M",5,2000,13,7.412,0,3,0
"TBM2000050808",129,300,-82.493167,27.524167,3.7,"M",5,2000,13,5.9296,0,3,0
"TBM2000050809",129,300,-82.490833,27.514333,1.2,"M",5,2000,14,5.9296,0,3,0
"TBM2000050902",130,160,-82.599167,27.553667,1.2,"E",5,2000,9,41.2,0,3,0
"TBM2000050904",130,160,-82.582,27.547667,0.8,"E",5,2000,10,41.2,0,3,0
"TBM2000050911",130,160,-82.627667,27.5585,0.8,"E",5,2000,12,41.2,0,3,0
"TBM2000050912",130,160,-82.632167,27.518,2,"E",5,2000,14,41.2,0,3,0
"TBM2000051005",131,160,-82.654167,28.009167,1.1,"A",5,2000,10,41.2,0,3,0
"TBM2000051006",131,300,-82.473833,27.718167,2.2,"L",5,2000,10,5.9296,0,3,0
"TBM2000051007",131,300,-82.4765,27.7145,2.9,"L",5,2000,10,5.9296,0,3,0
"TBM2000051008",131,300,-82.4745,27.712,2,"L",5,2000,11,5.9296,0,3,0
"TBM2000051013",131,300,-82.429167,27.668333,2.3,"L",5,2000,13,5.9296,0,3,0
"TBM2000051014",131,300,-82.442167,27.686167,1.5,"L",5,2000,14,7.412,0,3,0
"TBM2000051015",131,300,-82.442167,27.684833,1.5,"L",5,2000,14,7.412,0,3,0
"TBM2000051101",132,160,-82.523833,27.6855,0.8,"E",5,2000,8,41.2,0,3,0
"TBM2000051102",132,160,-82.499833,27.7155,0.8,"C",5,2000,9,41.2,0,3,0
"TBM2000051103",132,160,-82.406667,27.8115,1.9,"C",5,2000,10,41.2,0,3,0
"TBM2000051104",132,160,-82.397333,27.814167,2.3,"C",5,2000,12,41.2,0,3,0
